codigo comunidad,comunidad,codigo provincia,provincia,año,nacimientos,defunciones,ratio_natalidad_mortalidad
08,Castilla-La Mancha,19,Guadalajara,1978,1.785,1.262,1.4144215530903328
08,Castilla-La Mancha,19,Guadalajara,1977,1.795,1.314,1.3660578386605782
08,Castilla-La Mancha,19,Guadalajara,1976,1.784,1.337,1.3343305908750935
08,Castilla-La Mancha,19,Guadalajara,1975,1.693,1.43,1.183916083916084
08,Castilla-La Mancha,19,Guadalajara,1974,1.773,1.494,1.186746987951807
08,Castilla-La Mancha,19,Guadalajara,1973,1.69,1.477,1.1442112389979688
08,Castilla-La Mancha,19,Guadalajara,1972,1.858,1.801,1.03164908384231
08,Castilla-La Mancha,19,Guadalajara,1971,1.745,1.676,1.0411694510739857
08,Castilla-La Mancha,19,Guadalajara,1970,1.838,1.547,1.1881060116354234
08,Castilla-La Mancha,19,Guadalajara,1969,1.895,1.671,1.1340514661879113
08,Castilla-La Mancha,19,Guadalajara,1968,1.954,1.65,1.1842424242424243
08,Castilla-La Mancha,19,Guadalajara,1967,2.148,1.631,1.3169834457388105
08,Castilla-La Mancha,19,Guadalajara,1966,2.187,1.591,1.3746071653048397
08,Castilla-La Mancha,19,Guadalajara,1965,2.423,1.612,1.5031017369727047
08,Castilla-La Mancha,19,Guadalajara,1964,2.708,1.729,1.5662232504337767
08,Castilla-La Mancha,19,Guadalajara,1963,2.837,1.943,1.4601132269686052
08,Castilla-La Mancha,19,Guadalajara,1962,2.983,1.787,1.6692781197537774
08,Castilla-La Mancha,19,Guadalajara,1961,3.079,1.834,1.6788440567066523
08,Castilla-La Mancha,19,Guadalajara,1960,3.309,1.913,1.7297438578149504
08,Castilla-La Mancha,19,Guadalajara,1959,3.379,1.965,1.719592875318066
08,Castilla-La Mancha,19,Guadalajara,1958,3.42,1.934,1.7683557394002067
08,Castilla-La Mancha,19,Guadalajara,1957,3.419,2.221,1.539396668167492
08,Castilla-La Mancha,19,Guadalajara,1956,3.567,2.1,1.6985714285714286
08,Castilla-La Mancha,19,Guadalajara,1955,3.667,2.148,1.7071694599627558
08,Castilla-La Mancha,19,Guadalajara,1954,3.713,2.035,1.8245700245700245
08,Castilla-La Mancha,19,Guadalajara,1953,3.67,2.323,1.5798536375376668
08,Castilla-La Mancha,19,Guadalajara,1952,3.893,2.123,1.8337258596325952
08,Castilla-La Mancha,19,Guadalajara,1951,3.808,2.398,1.5879899916597162
08,Castilla-La Mancha,19,Guadalajara,1950,4.079,2.33,1.7506437768240342
08,Castilla-La Mancha,19,Guadalajara,1949,4.192,2.511,1.6694544006371963
08,Castilla-La Mancha,19,Guadalajara,1948,4.348,2.278,1.9086918349429323
08,Castilla-La Mancha,19,Guadalajara,1947,4.102,2.556,1.604851330203443
08,Castilla-La Mancha,19,Guadalajara,1946,4.371,2.563,1.705423332032774
08,Castilla-La Mancha,19,Guadalajara,1945,4.406,2.656,1.6588855421686746
08,Castilla-La Mancha,19,Guadalajara,1944,4.505,2.754,1.6358024691358024
08,Castilla-La Mancha,19,Guadalajara,1943,4.351,2.848,1.5277387640449438
08,Castilla-La Mancha,19,Guadalajara,1942,4.072,3.128,1.3017902813299231
08,Castilla-La Mancha,19,Guadalajara,1941,3.861,3.707,1.0415430267062316
01,Andalucía,21,Huelva,2022,3.914,4.868,0.8040262941659819
01,Andalucía,21,Huelva,2021,4.266,4.959,0.8602540834845736
01,Andalucía,21,Huelva,2020,4.271,4.696,0.9094974446337308
01,Andalucía,21,Huelva,2019,4.516,4.354,1.0372071658245292
01,Andalucía,21,Huelva,2018,4.253,4.538,0.9371970030850595
01,Andalucía,21,Huelva,2017,4.66,4.424,1.0533453887884268
01,Andalucía,21,Huelva,2016,4.73,4.48,1.0558035714285714
01,Andalucía,21,Huelva,2015,4.976,4.369,1.1389333943694209
01,Andalucía,21,Huelva,2014,5.182,4.286,1.2090527298180123
01,Andalucía,21,Huelva,2013,5.214,4.38,1.1904109589041096
01,Andalucía,21,Huelva,2012,5.203,4.591,1.1333042910041387
01,Andalucía,21,Huelva,2011,5.457,4.23,1.2900709219858155
01,Andalucía,21,Huelva,2010,5.738,4.152,1.3819845857418112
01,Andalucía,21,Huelva,2009,5.818,4.219,1.3789997629770085
01,Andalucía,21,Huelva,2008,6.129,4.307,1.4230322730438818
01,Andalucía,21,Huelva,2007,5.783,4.474,1.2925793473401879
01,Andalucía,21,Huelva,2006,5.619,4.155,1.3523465703971118
01,Andalucía,21,Huelva,2005,5.462,4.396,1.2424931756141946
01,Andalucía,21,Huelva,2004,5.212,4.126,1.2632089190499272
01,Andalucía,21,Huelva,2003,5.194,4.333,1.1987075928917608
01,Andalucía,21,Huelva,2002,4.987,4.116,1.2116132167152576
01,Andalucía,21,Huelva,2001,4.89,4.22,1.1587677725118484
01,Andalucía,21,Huelva,2000,4.803,4.227,1.1362668559261886
01,Andalucía,21,Huelva,1999,4.697,4.257,1.103359173126615
01,Andalucía,21,Huelva,1998,4.431,4.189,1.0577703509190737
01,Andalucía,21,Huelva,1997,4.615,4.115,1.1215066828675577
01,Andalucía,21,Huelva,1996,4.578,4.101,1.1163130943672275
01,Andalucía,21,Huelva,1995,4.785,3.968,1.205897177419355
01,Andalucía,21,Huelva,1994,4.846,3.997,1.2124093069802353
01,Andalucía,21,Huelva,1993,5.142,4.044,1.2715133531157272
01,Andalucía,21,Huelva,1992,5.257,3.984,1.319528112449799
01,Andalucía,21,Huelva,1991,4.909,3.813,1.2874377130868082
01,Andalucía,21,Huelva,1990,5.257,3.892,1.3507194244604317
01,Andalucía,21,Huelva,1989,5.41,3.864,1.4001035196687373
01,Andalucía,21,Huelva,1988,5.542,3.933,1.4091024663107043
01,Andalucía,21,Huelva,1987,5.61,3.746,1.4975974372664176
01,Andalucía,21,Huelva,1986,5.787,3.671,1.5764096976300737
01,Andalucía,21,Huelva,1985,5.967,3.831,1.557556773688332
01,Andalucía,21,Huelva,1984,6.158,3.696,1.6661255411255411
01,Andalucía,21,Huelva,1983,6.398,3.812,1.6783840503672613
01,Andalucía,21,Huelva,1982,6.817,3.812,1.7883001049317944
01,Andalucía,21,Huelva,1981,6.875,3.738,1.8392188336008561
01,Andalucía,21,Huelva,1980,7.199,3.866,1.8621314019658561
01,Andalucía,21,Huelva,1979,7.485,3.888,1.9251543209876545
01,Andalucía,21,Huelva,1978,7.686,4.012,1.9157527417746762
01,Andalucía,21,Huelva,1977,7.461,3.787,1.97016107736995
01,Andalucía,21,Huelva,1976,7.784,4.045,1.9243510506798516
01,Andalucía,21,Huelva,1975,7.542,3.944,1.9122718052738337
01,Andalucía,21,Huelva,1974,7.583,3.85,1.9696103896103896
01,Andalucía,21,Huelva,1973,7.517,3.956,1.9001516683518707
01,Andalucía,21,Huelva,1972,7.735,3.846,2.011180447217889
01,Andalucía,21,Huelva,1971,7.734,4.139,1.8685672867842473
01,Andalucía,21,Huelva,1970,7.773,3.88,2.0033505154639175
01,Andalucía,21,Huelva,1969,8.085,4.279,1.8894601542416454
01,Andalucía,21,Huelva,1968,8.328,4.368,1.9065934065934063
01,Andalucía,21,Huelva,1967,8.418,4.129,2.03875030273674
01,Andalucía,21,Huelva,1966,8.127,3.975,2.0445283018867926
01,Andalucía,21,Huelva,1965,8.022,3.916,2.0485188968335035
01,Andalucía,21,Huelva,1964,8.524,3.939,2.1640010154861637
01,Andalucía,21,Huelva,1963,8.432,4.067,2.0732726825670027
01,Andalucía,21,Huelva,1962,8.164,3.981,2.0507410198442604
01,Andalucía,21,Huelva,1961,8.415,3.866,2.176668391101914
01,Andalucía,21,Huelva,1960,8.656,3.879,2.231502964681619
01,Andalucía,21,Huelva,1959,8.463,4.172,2.0285234899328857
01,Andalucía,21,Huelva,1958,8.947,3.811,2.3476777748622406
01,Andalucía,21,Huelva,1957,8.829,4.399,2.007047056149125
01,Andalucía,21,Huelva,1956,7.881,4.261,1.8495658296174606
01,Andalucía,21,Huelva,1955,8.056,3.888,2.0720164609053495
01,Andalucía,21,Huelva,1954,7.634,3.941,1.9370718091854862
01,Andalucía,21,Huelva,1953,7.875,4.016,1.9609063745019921
01,Andalucía,21,Huelva,1952,7.881,3.976,1.9821428571428572
01,Andalucía,21,Huelva,1951,7.379,4.534,1.6274812527569475
01,Andalucía,21,Huelva,1950,7.323,4.151,1.764153216092508
01,Andalucía,21,Huelva,1949,7.763,4.523,1.7163387132434227
01,Andalucía,21,Huelva,1948,8.73,4.383,1.9917864476386038
01,Andalucía,21,Huelva,1947,8.301,4.568,1.8172066549912436
01,Andalucía,21,Huelva,1946,7.377,6.363,1.1593587930221592
01,Andalucía,21,Huelva,1945,8.613,4.886,1.7627916496111338
01,Andalucía,21,Huelva,1944,8.506,5.46,1.557875457875458
01,Andalucía,21,Huelva,1943,8.997,5.573,1.6143908128476583
01,Andalucía,21,Huelva,1942,6.622,7.228,0.9161593801881572
01,Andalucía,21,Huelva,1941,6.649,11.606,0.5728933310356712
02,Aragón,22,Huesca,2022,1.458,2.734,0.5332845647403073
02,Aragón,22,Huesca,2021,1.507,2.523,0.5973047958779231
02,Aragón,22,Huesca,2020,1.443,2.888,0.4996537396121884
02,Aragón,22,Huesca,2019,1.519,2.391,0.6352990380593894
02,Aragón,22,Huesca,2018,1.597,2.578,0.6194724592707526
02,Aragón,22,Huesca,2017,1.647,2.59,0.635907335907336
02,Aragón,22,Huesca,2016,1.646,2.524,0.6521394611727417
02,Aragón,22,Huesca,2015,1.816,2.726,0.6661775495231108
02,Aragón,22,Huesca,2014,1.68,2.513,0.6685236768802229
02,Aragón,22,Huesca,2013,1.878,2.439,0.7699876998769987
02,Aragón,22,Huesca,2012,1.853,2.559,0.7241109808518952
02,Aragón,22,Huesca,2011,1.907,2.477,0.7698829228905935
02,Aragón,22,Huesca,2010,1.96,2.495,0.785571142284569
02,Aragón,22,Huesca,2009,2.039,2.478,0.8228410008071025
02,Aragón,22,Huesca,2008,2.079,2.474,0.8403395311236863
02,Aragón,22,Huesca,2007,1.912,2.39,0.7999999999999999
02,Aragón,22,Huesca,2006,1.856,2.435,0.762217659137577
02,Aragón,22,Huesca,2005,1.756,2.583,0.6798296554394115
02,Aragón,22,Huesca,2004,1.778,2.443,0.7277936962750716
02,Aragón,22,Huesca,2003,1.621,2.539,0.6384403308389129
02,Aragón,22,Huesca,2002,1.59,2.493,0.637785800240674
02,Aragón,22,Huesca,2001,1.588,2.412,0.6583747927031509
02,Aragón,22,Huesca,2000,1.514,2.349,0.6445295870583226
02,Aragón,22,Huesca,1999,1.526,2.571,0.5935433683391677
02,Aragón,22,Huesca,1998,1.495,2.442,0.6122031122031122
02,Aragón,22,Huesca,1997,1.499,2.396,0.6256260434056762
02,Aragón,22,Huesca,1996,1.551,2.512,0.6174363057324841
02,Aragón,22,Huesca,1995,1.499,2.354,0.6367884451996602
02,Aragón,22,Huesca,1994,1.59,2.259,0.703851261620186
02,Aragón,22,Huesca,1993,1.426,2.114,0.674550614947966
02,Aragón,22,Huesca,1992,1.665,2.005,0.830423940149626
02,Aragón,22,Huesca,1991,1.538,2.153,0.7143520668834185
02,Aragón,22,Huesca,1990,1.418,2.075,0.6833734939759035
02,Aragón,22,Huesca,1989,1.417,2.099,0.6750833730347784
02,Aragón,22,Huesca,1988,1.46,2.14,0.6822429906542056
02,Aragón,22,Huesca,1987,1.575,2.127,0.7404795486600847
02,Aragón,22,Huesca,1986,1.77,2.189,0.808588396528095
02,Aragón,22,Huesca,1985,1.805,2.196,0.8219489981785063
02,Aragón,22,Huesca,1984,1.808,2.154,0.8393686165273909
02,Aragón,22,Huesca,1983,1.87,2.127,0.8791725434884816
02,Aragón,22,Huesca,1982,2.065,1.765,1.169971671388102
02,Aragón,22,Huesca,1981,2.08,1.844,1.1279826464208242
02,Aragón,22,Huesca,1980,2.378,1.939,1.2264053635894792
02,Aragón,22,Huesca,1979,2.304,1.91,1.206282722513089
02,Aragón,22,Huesca,1978,2.404,1.918,1.2533889468196038
02,Aragón,22,Huesca,1977,2.481,1.879,1.3203831825439063
02,Aragón,22,Huesca,1976,2.54,2.041,1.2444879960803528
02,Aragón,22,Huesca,1975,2.519,2.241,1.1240517626059794
02,Aragón,22,Huesca,1974,2.448,2.013,1.2160953800298062
02,Aragón,22,Huesca,1973,2.499,2.129,1.1737905119774543
02,Aragón,22,Huesca,1972,2.595,2.008,1.2923306772908367
02,Aragón,22,Huesca,1971,2.57,2.16,1.1898148148148147
02,Aragón,22,Huesca,1970,2.607,2.05,1.271707317073171
02,Aragón,22,Huesca,1969,2.785,2.225,1.2516853932584269
02,Aragón,22,Huesca,1968,2.741,2.081,1.3171552138395004
02,Aragón,22,Huesca,1967,3.042,2.28,1.3342105263157895
02,Aragón,22,Huesca,1966,3.168,2.186,1.4492223238792317
02,Aragón,22,Huesca,1965,3.346,2.329,1.4366680978960926
02,Aragón,22,Huesca,1964,3.449,2.271,1.518714222809335
02,Aragón,22,Huesca,1963,3.479,2.344,1.4842150170648465
02,Aragón,22,Huesca,1962,3.605,2.393,1.5064772252402843
02,Aragón,22,Huesca,1961,3.68,2.303,1.5979157620495008
02,Aragón,22,Huesca,1960,3.721,2.363,1.574693186627169
02,Aragón,22,Huesca,1959,3.567,2.456,1.4523615635179155
02,Aragón,22,Huesca,1958,3.835,2.441,1.5710774272839
02,Aragón,22,Huesca,1957,3.992,2.643,1.5104048429814605
02,Aragón,22,Huesca,1956,3.775,2.855,1.3222416812609457
02,Aragón,22,Huesca,1955,3.851,2.714,1.4189388356669124
02,Aragón,22,Huesca,1954,3.689,2.451,1.5050999592003265
02,Aragón,22,Huesca,1953,3.828,2.838,1.3488372093023255
02,Aragón,22,Huesca,1952,3.761,2.534,1.484214680347277
02,Aragón,22,Huesca,1951,3.61,3.145,1.1478537360890302
02,Aragón,22,Huesca,1950,3.661,2.761,1.3259688518652661
02,Aragón,22,Huesca,1949,4.023,3.012,1.3356573705179282
02,Aragón,22,Huesca,1948,4.059,2.94,1.3806122448979592
02,Aragón,22,Huesca,1947,3.828,3.15,1.2152380952380952
02,Aragón,22,Huesca,1946,4.035,3.168,1.2736742424242424
02,Aragón,22,Huesca,1945,4.03,3.224,1.25
02,Aragón,22,Huesca,1944,3.85,3.143,1.2249443207126949
02,Aragón,22,Huesca,1943,3.861,3.165,1.2199052132701422
02,Aragón,22,Huesca,1942,3.613,3.557,1.0157436041608097
02,Aragón,22,Huesca,1941,3.303,3.691,0.8948794364670821
01,Andalucía,23,Jaén,2022,4.207,7.311,0.5754342771166735
01,Andalucía,23,Jaén,2021,4.454,6.934,0.642342082492068
01,Andalucía,23,Jaén,2020,4.499,7.356,0.6116095704187058
01,Andalucía,23,Jaén,2019,4.724,6.52,0.7245398773006135
01,Andalucía,23,Jaén,2018,4.851,6.876,0.7054973821989529
01,Andalucía,23,Jaén,2017,4.899,6.605,0.7417108251324753
01,Andalucía,23,Jaén,2016,5.349,6.479,0.8255903688840871
01,Andalucía,23,Jaén,2015,5.421,6.742,0.804064075941857
01,Andalucía,23,Jaén,2014,5.595,6.137,0.9116832328499267
01,Andalucía,23,Jaén,2013,5.515,6.199,0.8896596225197613
01,Andalucía,23,Jaén,2012,5.935,6.429,0.9231606781770103
01,Andalucía,23,Jaén,2011,6.199,6.299,0.9841244642006667
01,Andalucía,23,Jaén,2010,6.314,6.03,1.0470978441127694
01,Andalucía,23,Jaén,2009,6.619,6.287,1.0528073803085731
01,Andalucía,23,Jaén,2008,7.108,6.193,1.1477474568060715
01,Andalucía,23,Jaén,2007,6.723,6.447,1.0428106095858538
01,Andalucía,23,Jaén,2006,6.891,5.946,1.1589303733602423
01,Andalucía,23,Jaén,2005,6.601,6.286,1.0501113585746102
01,Andalucía,23,Jaén,2004,6.746,6.13,1.1004893964110931
01,Andalucía,23,Jaén,2003,6.682,6.149,1.0866807610993658
01,Andalucía,23,Jaén,2002,6.522,5.923,1.101131183521864
01,Andalucía,23,Jaén,2001,6.427,5.775,1.1129004329004328
01,Andalucía,23,Jaén,2000,6.768,5.846,1.1577146767020183
01,Andalucía,23,Jaén,1999,7.121,6.063,1.1745010720765299
01,Andalucía,23,Jaén,1998,6.764,6.047,1.1185711923267736
01,Andalucía,23,Jaén,1997,7.049,5.715,1.2334208223972005
01,Andalucía,23,Jaén,1996,7.096,5.635,1.2592724046140196
01,Andalucía,23,Jaén,1995,7.453,5.589,1.33351225621757
01,Andalucía,23,Jaén,1994,7.79,5.548,1.404109589041096
01,Andalucía,23,Jaén,1993,8.349,5.563,1.5008089160524898
01,Andalucía,23,Jaén,1992,8.238,5.28,1.5602272727272726
01,Andalucía,23,Jaén,1991,8.237,5.519,1.4924805218336654
01,Andalucía,23,Jaén,1990,8.191,5.718,1.432493878978664
01,Andalucía,23,Jaén,1989,8.706,5.402,1.611625323954091
01,Andalucía,23,Jaén,1988,8.597,5.681,1.5132899137475795
01,Andalucía,23,Jaén,1987,8.738,5.469,1.5977326750777106
01,Andalucía,23,Jaén,1986,9.127,5.538,1.6480678945467677
01,Andalucía,23,Jaén,1985,9.051,5.52,1.6396739130434783
01,Andalucía,23,Jaén,1984,9.518,5.371,1.772109476819959
01,Andalucía,23,Jaén,1983,9.519,5.443,1.7488517361749036
01,Andalucía,23,Jaén,1982,9.76,5.099,1.914100804079231
01,Andalucía,23,Jaén,1981,9.635,5.271,1.8279263896793778
01,Andalucía,23,Jaén,1980,10.561,5.138,2.0554690541066565
01,Andalucía,23,Jaén,1979,10.414,5.187,2.0077115866589548
01,Andalucía,23,Jaén,1978,10.266,5.322,1.9289740698985343
01,Andalucía,23,Jaén,1977,10.341,5.123,2.018543821979309
01,Andalucía,23,Jaén,1976,10.85,5.59,1.9409660107334525
01,Andalucía,23,Jaén,1975,10.703,5.331,2.007690864753329
01,Andalucía,23,Jaén,1974,11.112,5.512,2.0159651669085634
01,Andalucía,23,Jaén,1973,11.566,5.422,2.133161195130948
01,Andalucía,23,Jaén,1972,12.173,5.267,2.3111828365293334
01,Andalucía,23,Jaén,1971,12.18,5.738,2.122690833042872
01,Andalucía,23,Jaén,1970,13.2,5.406,2.4417314095449503
01,Andalucía,23,Jaén,1969,13.595,5.768,2.3569694868238558
01,Andalucía,23,Jaén,1968,14.604,5.567,2.623315969103646
01,Andalucía,23,Jaén,1967,15.801,5.488,2.879190962099125
01,Andalucía,23,Jaén,1966,15.052,5.437,2.7684384771013426
01,Andalucía,23,Jaén,1965,17.156,5.684,3.0182969739619985
01,Andalucía,23,Jaén,1964,19.349,5.692,3.3993323963457485
01,Andalucía,23,Jaén,1963,18.603,5.956,3.123404969778375
01,Andalucía,23,Jaén,1962,18.43,6.114,3.0143931959437356
01,Andalucía,23,Jaén,1961,19.222,5.97,3.219765494137354
01,Andalucía,23,Jaén,1960,19.747,5.996,3.293362241494329
01,Andalucía,23,Jaén,1959,18.52,6.016,3.0784574468085104
01,Andalucía,23,Jaén,1958,20.05,5.748,3.488169798190675
01,Andalucía,23,Jaén,1957,19.288,7.196,2.680377987770984
01,Andalucía,23,Jaén,1956,19.121,6.675,2.864569288389513
01,Andalucía,23,Jaén,1955,18.423,6.244,2.9505124919923125
01,Andalucía,23,Jaén,1954,17.693,6.671,2.6522260530655077
01,Andalucía,23,Jaén,1953,19.779,7.046,2.8071246097076354
01,Andalucía,23,Jaén,1952,20.133,7.185,2.802087682672234
01,Andalucía,23,Jaén,1951,17.511,8.527,2.0535944646417263
01,Andalucía,23,Jaén,1950,16.749,8.426,1.9877759316401613
01,Andalucía,23,Jaén,1949,20.408,8.691,2.3481762743067542
01,Andalucía,23,Jaén,1948,23.467,8.518,2.754989434139469
01,Andalucía,23,Jaén,1947,20.333,9.101,2.23415009339633
01,Andalucía,23,Jaén,1946,17.727,14.722,1.2041162885477517
01,Andalucía,23,Jaén,1945,21.96,10.536,2.0842824601366745
01,Andalucía,23,Jaén,1944,20.453,10.662,1.9183080097542673
01,Andalucía,23,Jaén,1943,21.174,11.307,1.8726452639957547
01,Andalucía,23,Jaén,1942,19.274,12.156,1.5855544587035209
01,Andalucía,23,Jaén,1941,17.722,17.329,1.0226787466097293
07,Castilla y León,24,León,2022,2.165,6.651,0.3255149601563675
07,Castilla y León,24,León,2021,2.312,6.22,0.37170418006430866
07,Castilla y León,24,León,2020,2.283,7.637,0.2989393740997774
07,Castilla y León,24,León,2019,2.39,6.152,0.3884915474642393
07,Castilla y León,24,León,2018,2.646,6.309,0.4194008559201141
07,Castilla y León,24,León,2017,2.666,6.11,0.4363338788870703
07,Castilla y León,24,León,2016,2.889,6.092,0.4742284963887065
07,Castilla y León,24,León,2015,3.063,6.218,0.4926021228690898
07,Castilla y León,24,León,2014,3.065,5.905,0.519051651143099
07,Castilla y León,24,León,2013,3.081,5.855,0.5262169086251067
07,Castilla y León,24,León,2012,3.244,5.988,0.541750167000668
07,Castilla y León,24,León,2011,3.346,5.65,0.592212389380531
07,Castilla y León,24,León,2010,3.452,5.793,0.5958915933022614
07,Castilla y León,24,León,2009,3.523,5.643,0.6243133085238349
07,Castilla y León,24,León,2008,3.558,5.793,0.6141895390989124
07,Castilla y León,24,León,2007,3.543,5.97,0.5934673366834171
07,Castilla y León,24,León,2006,3.33,5.52,0.6032608695652174
07,Castilla y León,24,León,2005,3.349,5.731,0.5843657302390508
07,Castilla y León,24,León,2004,3.329,5.556,0.5991720662347012
07,Castilla y León,24,León,2003,3.267,5.687,0.5744680851063829
07,Castilla y León,24,León,2002,3.216,5.469,0.5880416895227647
07,Castilla y León,24,León,2001,3.226,5.26,0.6133079847908746
07,Castilla y León,24,León,2000,3.225,5.255,0.6137012369172217
07,Castilla y León,24,León,1999,3.164,5.321,0.5946250704754746
07,Castilla y León,24,León,1998,3.242,5.273,0.6148302673999622
07,Castilla y León,24,León,1997,3.358,4.968,0.6759259259259259
07,Castilla y León,24,León,1996,3.264,5.1,0.64
07,Castilla y León,24,León,1995,3.302,5.04,0.6551587301587302
07,Castilla y León,24,León,1994,3.428,5.021,0.6827325234017128
07,Castilla y León,24,León,1993,3.618,5.024,0.7201433121019108
07,Castilla y León,24,León,1992,3.853,4.945,0.7791708796764408
07,Castilla y León,24,León,1991,4.082,5.048,0.8086370839936609
07,Castilla y León,24,León,1990,4.162,5.115,0.813685239491691
07,Castilla y León,24,León,1989,4.406,4.828,0.912593206296603
07,Castilla y León,24,León,1988,4.549,4.924,0.923842404549147
07,Castilla y León,24,León,1987,4.837,4.839,0.9995866914651786
07,Castilla y León,24,León,1986,5.211,4.949,1.0529399878763388
07,Castilla y León,24,León,1985,5.537,4.993,1.1089525335469657
07,Castilla y León,24,León,1984,5.966,4.728,1.261844331641286
07,Castilla y León,24,León,1983,6.084,4.998,1.2172869147659062
07,Castilla y León,24,León,1982,6.353,4.744,1.3391652613827993
07,Castilla y León,24,León,1981,6.491,5.01,1.2956087824351297
07,Castilla y León,24,León,1980,6.82,4.747,1.4366968611754793
07,Castilla y León,24,León,1979,7.168,4.825,1.4855958549222799
07,Castilla y León,24,León,1978,7.404,4.76,1.5554621848739496
07,Castilla y León,24,León,1977,7.379,4.881,1.5117803728744108
07,Castilla y León,24,León,1976,7.555,4.915,1.5371312309257374
07,Castilla y León,24,León,1975,7.233,4.756,1.5208158116063917
07,Castilla y León,24,León,1974,7.852,4.819,1.6293836895621499
07,Castilla y León,24,León,1973,7.788,4.835,1.6107549120992761
07,Castilla y León,24,León,1972,8.259,4.682,1.7639897479709525
07,Castilla y León,24,León,1971,8.538,5.018,1.701474691111997
07,Castilla y León,24,León,1970,8.69,4.9,1.7734693877551018
07,Castilla y León,24,León,1969,9.315,5.254,1.7729349067377238
07,Castilla y León,24,León,1968,9.417,4.959,1.898971566848155
07,Castilla y León,24,León,1967,9.796,5.151,1.9017666472529606
07,Castilla y León,24,León,1966,10.273,5.119,2.0068372729048645
07,Castilla y León,24,León,1965,10.802,5.135,2.1036027263875363
07,Castilla y León,24,León,1964,11.599,5.317,2.181493323302614
07,Castilla y León,24,León,1963,11.953,5.452,2.192406456346295
07,Castilla y León,24,León,1962,12.284,5.531,2.220936539504611
07,Castilla y León,24,León,1961,12.682,5.185,2.4459016393442625
07,Castilla y León,24,León,1960,13.207,5.424,2.434918879056047
07,Castilla y León,24,León,1959,13.34,5.495,2.427661510464058
07,Castilla y León,24,León,1958,13.043,5.183,2.5164962377001734
07,Castilla y León,24,León,1957,13.312,5.835,2.2814053127677805
07,Castilla y León,24,León,1956,13.387,5.778,2.3168916580131538
07,Castilla y León,24,León,1955,13.34,5.912,2.256427604871448
07,Castilla y León,24,León,1954,13.222,5.653,2.338935078719264
07,Castilla y León,24,León,1953,12.976,5.568,2.3304597701149428
07,Castilla y León,24,León,1952,12.893,5.57,2.314721723518851
07,Castilla y León,24,León,1951,12.83,6.536,1.9629742962056305
07,Castilla y León,24,León,1950,13.326,6.294,2.117254528122021
07,Castilla y León,24,León,1949,13.558,6.64,2.0418674698795183
07,Castilla y León,24,León,1948,13.822,6.772,2.0410513880685173
07,Castilla y León,24,León,1947,12.536,7.014,1.7872825777017392
07,Castilla y León,24,León,1946,13.122,7.146,1.836272040302267
07,Castilla y León,24,León,1945,13.451,7.563,1.7785270395345762
07,Castilla y León,24,León,1944,12.952,7.703,1.6814228222770349
07,Castilla y León,24,León,1943,13.022,7.458,1.7460445159560203
07,Castilla y León,24,León,1942,11.746,7.44,1.5787634408602151
07,Castilla y León,24,León,1941,11.685,8.891,1.3142503655381848
09,Cataluña,25,Lleida,2022,3.183,4.547,0.7000219925225424
09,Cataluña,25,Lleida,2021,3.203,4.552,0.7036467486818981
09,Cataluña,25,Lleida,2020,3.348,4.859,0.6890306647458324
09,Cataluña,25,Lleida,2019,3.441,4.188,0.8216332378223495
09,Cataluña,25,Lleida,2018,3.47,4.349,0.7978845711657853
09,Cataluña,25,Lleida,2017,3.707,4.318,0.8584993052339046
09,Cataluña,25,Lleida,2016,3.834,4.042,0.9485403265710045
09,Cataluña,25,Lleida,2015,3.983,4.404,0.9044050862851953
09,Cataluña,25,Lleida,2014,4.154,4.141,1.0031393383240763
09,Cataluña,25,Lleida,2013,4.1,4.075,1.0061349693251533
09,Cataluña,25,Lleida,2012,4.364,4.19,1.0415274463007158
09,Cataluña,25,Lleida,2011,4.622,4.184,1.1046845124282982
09,Cataluña,25,Lleida,2010,4.858,4.135,1.1748488512696493
09,Cataluña,25,Lleida,2009,4.953,4.126,1.2004362578768784
09,Cataluña,25,Lleida,2008,5.181,4.165,1.243937575030012
09,Cataluña,25,Lleida,2007,4.562,4.138,1.1024649589173514
09,Cataluña,25,Lleida,2006,4.358,4.042,1.078179119247897
09,Cataluña,25,Lleida,2005,4.251,4.371,0.9725463280713795
09,Cataluña,25,Lleida,2004,3.961,3.997,0.9909932449337002
09,Cataluña,25,Lleida,2003,3.786,4.216,0.8980075901328273
09,Cataluña,25,Lleida,2002,3.406,4.123,0.8260975018190638
09,Cataluña,25,Lleida,2001,3.369,3.837,0.8780297107114934
09,Cataluña,25,Lleida,2000,3.268,3.848,0.8492723492723493
09,Cataluña,25,Lleida,1999,3.098,3.997,0.7750813109832374
09,Cataluña,25,Lleida,1998,3.018,4.024,0.75
09,Cataluña,25,Lleida,1997,2.991,3.94,0.7591370558375635
09,Cataluña,25,Lleida,1996,2.962,3.801,0.7792686135227572
09,Cataluña,25,Lleida,1995,2.928,3.867,0.7571761055081458
09,Cataluña,25,Lleida,1994,3.005,3.821,0.7864433394399372
09,Cataluña,25,Lleida,1993,3.244,3.73,0.8697050938337803
09,Cataluña,25,Lleida,1992,3.309,3.754,0.8814597762386788
09,Cataluña,25,Lleida,1991,3.28,3.753,0.8739674926725286
09,Cataluña,25,Lleida,1990,3.319,3.554,0.9338773213280811
09,Cataluña,25,Lleida,1989,3.448,3.509,0.9826161299515531
